접수연도,자치구명,물건금액(만원),건물면적(㎡),건물용도,평당가격(만원)
2019,마포구,98000,84.53,아파트,1159.351709
2019,강남구,188000,84.6,아파트,2222.222222
2020,마포구,101000,84.91,아파트,1189.494759
2020,강남구,255000,157.41,아파트,1619.973318
2019,마포구,76500,59.98,아파트,1275.425142
2019,종로구,84980,84.92,아파트,1000.706547
2019,마포구,97000,84.76,아파트,1144.407739
2019,구로구,74700,84.93,아파트,879.5478629
2019,마포구,55000,59.54,아파트,923.7487403
2019,마포구,89900,84.9,아파트,1058.892815
2019,마포구,91000,84.96,아파트,1071.092279
2020,구로구,43300,59.95,아파트,722.2685571
2019,강남구,215000,130.26,아파트,1650.545064
2020,종로구,135000,114.93,아파트,1174.628034
2020,강남구,197000,84.55,아파트,2329.982259
2019,구로구,51000,84.91,아파트,600.6359675
2020,마포구,90000,84.95,아파트,1059.446733
2019,강남구,225000,84.43,아파트,2664.929527
2020,강남구,104000,84.69,아파트,1228.008029
2020,구로구,70000,73.08,아파트,957.8544061
2020,종로구,160000,84.91,아파트,1884.348133
2019,종로구,66000,59.92,아파트,1101.468625
2019,종로구,65000,59.92,아파트,1084.779706
2019,강북구,41000,71.89,아파트,570.3157602
2020,강북구,37700,49.94,아파트,754.9058871
2020,강남구,95000,59.99,아파트,1583.597266
2019,강북구,49000,84.59,아파트,579.2646885
2019,마포구,84500,68.22,아파트,1238.639695
2019,구로구,32850,59.82,아파트,549.1474423
2020,강남구,180000,49.98,아파트,3601.440576
2020,강북구,83500,84.97,아파트,982.6997764
2019,마포구,129000,59.99,아파트,2150.358393
2019,구로구,82000,84.75,아파트,967.5516224
2019,마포구,118000,141.52,아파트,833.8044093
2019,구로구,87800,84.75,아파트,1035.988201
2019,구로구,17500,47.52,아파트,368.2659933
2019,강북구,14400,14.86,아파트,969.0444145
2019,강남구,160000,84.27,아파트,1898.659072
2020,강남구,154000,84.93,아파트,1813.257977
2020,강북구,53000,84.93,아파트,624.0433298
2019,강남구,320000,119.58,아파트,2676.032781
2019,강남구,111500,49.5,아파트,2252.525253
2019,강남구,170000,53.46,아파트,3179.947624
2019,구로구,41900,59.98,아파트,698.5661887
2019,구로구,64000,84.89,아파트,753.9168335
2019,마포구,65000,84.76,아파트,766.8711656
2020,강남구,320000,127.61,아파트,2507.640467
2019,강남구,250000,141.53,아파트,1766.409948
2019,구로구,70000,114.99,아파트,608.7485868
2019,구로구,69800,114.99,아파트,607.0093052
2019,마포구,113000,59.97,아파트,1884.275471
2020,종로구,83190,84.92,아파트,979.6278851
2020,구로구,47800,71.4,아파트,669.4677871
2020,마포구,82800,59.76,아파트,1385.542169
2019,구로구,50500,59.57,아파트,847.7421521
2019,구로구,66500,84.88,아파트,783.4590009
2020,강남구,159000,128.74,아파트,1235.047382
2019,구로구,31000,59.94,아파트,517.1838505
2020,강북구,48800,84.76,아파트,575.7432751
2020,강남구,114000,83,아파트,1373.493976
2020,강남구,157850,122.07,아파트,1293.11051
2019,구로구,71600,59.9,아파트,1195.325543
2019,강남구,125000,59.4,아파트,2104.377104
2019,강남구,43000,36.12,아파트,1190.47619
2019,구로구,42500,59.78,아파트,710.9401138
2020,마포구,84750,84.96,아파트,997.5282486
2019,마포구,98500,84.76,아파트,1162.104766
2019,구로구,57000,82.3,아파트,692.5880923
2019,강남구,249000,101.97,아파트,2441.894675
2020,마포구,69300,84.62,아파트,818.9553297
2019,강북구,39000,84.6,아파트,460.9929078
2019,구로구,96000,84.99,아파트,1129.544652
2020,마포구,85000,59.4,아파트,1430.976431
2020,마포구,59800,59.88,아파트,998.6639947
2019,마포구,130000,59.97,아파트,2167.750542
2020,마포구,83000,59.48,아파트,1395.427034
2020,마포구,122500,84.96,아파트,1441.854991
2019,구로구,11500,16.04,아파트,716.957606
2019,강북구,46000,59.76,아파트,769.7456493
2019,강남구,250000,114.02,아파트,2192.59779
2019,강남구,151000,101.94,아파트,1481.263488
2019,구로구,61500,84.91,아파트,724.2963137
2019,강남구,225500,84.43,아파트,2670.851593
2020,마포구,173000,142.03,아파트,1218.052524
2020,강남구,200000,76.79,아파트,2604.505795
2019,강남구,204000,76.79,아파트,2656.595911
2020,강남구,326000,131.48,아파트,2479.464557
2019,강북구,82700,114.98,아파트,719.2555227
2019,강남구,160000,201.53,아파트,793.9264626
2019,강남구,237000,82.5,아파트,2872.727273
2019,구로구,60000,58.03,아파트,1033.947958
2020,마포구,150000,84.6,아파트,1773.049645
2019,강남구,291000,91.93,아파트,3165.451974
2019,강북구,28500,44.89,아파트,634.8852751
2019,구로구,65000,59.91,아파트,1084.960774
2019,마포구,122500,141.52,아파트,865.602035
2020,강북구,76700,84.93,아파트,903.0966678
2020,강남구,141900,59.7,아파트,2376.884422
2019,강남구,220000,139.54,아파트,1576.608858
2020,강북구,50000,59.9,아파트,834.7245409
2019,강남구,46500,53.81,아파트,864.1516447
2019,마포구,95000,84.9,아파트,1118.963486
2020,강남구,145200,83,아파트,1749.39759
2019,강남구,40000,31.51,아파트,1269.438274
2019,강남구,220000,124.64,아파트,1765.08344
2019,강남구,163000,53.06,아파트,3071.993969
2020,구로구,59800,84.95,아파트,703.9434962
2019,구로구,79500,110.19,아파트,721.4810781
2019,구로구,50400,84.98,아파트,593.0807249
2019,강남구,148000,59.82,아파트,2474.088933
2019,강남구,186000,85,아파트,2188.235294
2019,구로구,38000,84.99,아파트,447.1114249
2019,구로구,61600,84.74,아파트,726.9294312
2020,강남구,81000,39.6,아파트,2045.454545
2019,강북구,36250,59.67,아파트,607.5079604
2019,강남구,158000,84.86,아파트,1861.890172
2020,강남구,242000,108.88,아파트,2222.630419
2019,강남구,109800,39.53,아파트,2777.637238
2020,마포구,130000,156.13,아파트,832.6394671
2019,강남구,139000,60,아파트,2316.666667
2019,마포구,48000,59.4,아파트,808.0808081
2020,마포구,75000,50.54,아파트,1483.973091
2019,구로구,46000,84.99,아파트,541.2401459
2020,강남구,450000,234.75,아파트,1916.932907
2020,강남구,180000,59.97,아파트,3001.50075
2020,구로구,50000,84.74,아파트,590.0401227
2020,구로구,8800,19.27,아파트,456.6683965
2019,구로구,60000,115.3,아파트,520.3816132
2019,구로구,81500,84.82,아파트,960.8582881
2019,종로구,112000,84.86,아파트,1319.820881
2019,구로구,35000,64.56,아파트,542.1313507
2019,구로구,47500,59.82,아파트,794.0488131
2019,구로구,45000,59.49,아파트,756.429652
2019,종로구,22000,28.1,아파트,782.9181495
2019,강남구,129500,40.59,아파트,3190.440995
2019,강남구,176000,84.87,아파트,2073.759868
2019,구로구,35000,32.39,아파트,1080.580426
2020,구로구,44000,41.3,아파트,1065.375303
2019,구로구,39000,59.92,아파트,650.8678238
2019,강북구,45700,59.98,아파트,761.9206402
2019,강북구,42000,84.93,아파트,494.5249029
2019,구로구,43800,59.65,아파트,734.2833194
2019,구로구,61800,84.99,아파트,727.1443699
2020,마포구,100000,59.97,아파트,1667.500417
2019,구로구,34350,103.98,아파트,330.3519908
2020,구로구,60000,84.98,아파트,706.048482
2019,마포구,115500,59.99,아파트,1925.320887
2019,강북구,55900,59.54,아파트,938.8646288
2019,마포구,85000,59.4,아파트,1430.976431
2019,구로구,40700,132.68,아파트,306.7530901
2019,구로구,13000,14.91,아파트,871.898055
2019,구로구,56850,84.93,아파트,669.3747792
2019,구로구,19500,47.01,아파트,414.8053606
2019,마포구,45500,47.35,아파트,960.9292503
2019,강남구,152000,84.97,아파트,1788.866659
2019,종로구,97000,70.8,아파트,1370.056497
2019,강북구,80900,113.89,아파트,710.3345333
2019,마포구,150000,84.69,아파트,1771.165427
2019,강북구,52200,84.71,아파트,616.2200449
2020,마포구,94500,99.56,아파트,949.1763761
2019,마포구,105000,84.77,아파트,1238.645747
2020,마포구,132300,59.92,아파트,2207.943925
2019,강남구,86500,39.6,아파트,2184.343434
2019,마포구,112500,59.89,아파트,1878.443814
2020,마포구,175000,121.4,아파트,1441.515651
2019,구로구,17000,48.12,아파트,353.283458
2019,구로구,46500,71.4,아파트,651.2605042
2019,구로구,77500,84.98,아파트,911.9792892
2019,구로구,14900,42.49,아파트,350.6707461
2019,강남구,150000,84.86,아파트,1767.617252
2019,마포구,158000,113.87,아파트,1387.547203
2019,마포구,26000,31.83,아파트,816.8394596
2019,강남구,243000,84.94,아파트,2860.842948
2020,강남구,57283,49.98,아파트,1146.118447
2019,구로구,44000,84.72,아파트,519.3578848
2019,마포구,51500,84.99,아파트,605.9536416
2020,강남구,190000,59.84,아파트,3175.13369
2020,강남구,195000,59.97,아파트,3251.625813
2019,강남구,72500,50.63,아파트,1431.957338
2019,강남구,215000,134.71,아파트,1596.021082
2020,강남구,209000,134.71,아파트,1551.480959
2019,강남구,160000,59.98,아파트,2667.555852
2019,강남구,143000,91.96,아파트,1555.023923
2019,마포구,128000,113.24,아파트,1130.342635
2020,구로구,26400,67.36,아파트,391.9239905
2020,강남구,447000,244.98,아파트,1824.638746
2020,구로구,79100,60,아파트,1318.333333
2019,구로구,70000,84.93,아파트,824.2081714
2020,마포구,73000,50.03,아파트,1459.124525
2020,마포구,72000,50.03,아파트,1439.136518
2019,구로구,49600,84.95,아파트,583.8728664
2020,강남구,104000,84.87,아파트,1225.403558
2020,강남구,102600,59.89,아파트,1713.140758
2019,강남구,230000,109.24,아파트,2105.455877
2019,구로구,8500,33.26,아파트,255.5622369
2019,구로구,79900,84.51,아파트,945.4502426
2019,구로구,96000,101.48,아파트,945.9992117
2019,마포구,79500,84.98,아파트,935.5142386
2019,마포구,111000,104.32,아파트,1064.033742
2019,마포구,76500,59.92,아파트,1276.70227
2019,강북구,18150,13.47,아파트,1347.438753
2019,마포구,84000,84.94,아파트,988.9333647
2019,강남구,123000,49.86,아파트,2466.907341
2019,강남구,266500,96.32,아파트,2766.818937
2019,구로구,51500,79.97,아파트,643.9914968
2020,강남구,155000,84.91,아파트,1825.462254
2019,마포구,80000,84.84,아파트,942.951438
2019,구로구,35500,59.69,아파트,594.7394874
2019,종로구,28850,45.5,아파트,634.0659341
2019,강남구,35000,35.48,아파트,986.4712514
2020,강남구,431000,196.21,아파트,2196.626064
2019,마포구,27000,30.34,아파트,889.9143045
2019,마포구,38000,59.87,아파트,634.7085352
2019,구로구,50300,84.23,아파트,597.1744034
2019,구로구,16800,36.98,아파트,454.2996214
2020,구로구,65000,59.73,아파트,1088.23037
2019,마포구,83000,59.4,아파트,1397.306397
2020,구로구,68500,115,아파트,595.6521739
2019,종로구,97000,84.24,아파트,1151.471985
2019,종로구,21500,16.98,아파트,1266.195524
2019,구로구,77000,84.69,아파트,909.1982525
2019,강남구,95000,67.67,아파트,1403.87173
2020,마포구,75000,59.76,아파트,1255.02008
2019,마포구,145000,84.6,아파트,1713.947991
2019,종로구,98000,84.03,아파트,1166.250149
2019,마포구,155000,84.6,아파트,1832.1513
2020,종로구,36700,70.83,아파트,518.1420302
2019,종로구,40000,84.13,아파트,475.4546535
2019,마포구,100000,59.9,아파트,1669.449082
2019,마포구,109500,114.5,아파트,956.3318777
2019,마포구,51000,41.32,아파트,1234.269119
2019,강북구,53000,84.86,아파트,624.5580957
2019,강북구,43000,59.98,아파트,716.9056352
2019,마포구,158000,152.85,아파트,1033.693163
2019,마포구,99700,59.9,아파트,1664.440735
2019,구로구,99000,134.99,아파트,733.3876583
2020,마포구,98500,84.83,아파트,1161.145821
2019,구로구,68500,59.88,아파트,1143.954576
2019,강북구,51500,84.55,아파트,609.1070373
2020,마포구,77000,84.96,아파트,906.3088512
2020,종로구,69700,60,아파트,1161.666667
2019,종로구,63990,60,아파트,1066.5
2019,마포구,135500,84.98,아파트,1594.492822
2020,강남구,320000,164.97,아파트,1939.746621
2019,구로구,51000,59.57,아파트,856.1356387
2019,구로구,47800,59.69,아파트,800.8041548
2019,강남구,251000,84.98,아파트,2953.63615
2020,구로구,58900,73.89,아파트,797.1308702
2020,강남구,192000,85,아파트,2258.823529
2019,강북구,38000,84.67,아파트,448.8012283
2020,강남구,135000,59.84,아파트,2256.016043
2019,구로구,12800,50.32,아파트,254.3720191
2019,강남구,217000,84.93,아파트,2555.045331
2020,구로구,59000,84.98,아파트,694.2810073
2019,종로구,148000,84.94,아파트,1742.406405
2019,강남구,97000,84.95,아파트,1141.848146
2019,종로구,170000,84.61,아파트,2009.218768
2019,강남구,150000,128.74,아파트,1165.13904
2019,강남구,179000,84.95,아파트,2107.121836
2020,강남구,128500,83.19,아파트,1544.65681
2019,구로구,59800,59.68,아파트,1002.010724
2019,구로구,65000,84.98,아파트,764.8858555
2020,마포구,119000,84.94,아파트,1400.988933
2019,구로구,62500,84.99,아파트,735.380633
2020,구로구,60000,71.95,아파트,833.9124392
2019,강남구,218000,50.38,아파트,4327.113934
2019,구로구,43600,84.75,아파트,514.4542773
2020,구로구,54000,84.95,아파트,635.66804
2019,강남구,160000,133.77,아파트,1196.082829
2019,구로구,61000,59.68,아파트,1022.117962
2020,강남구,115000,59.99,아파트,1916.986164
2019,마포구,73000,50.54,아파트,1444.400475
2019,강남구,78000,34.44,아파트,2264.808362
2019,강북구,37100,68.68,아파트,540.1863716
2019,구로구,154500,152.07,아파트,1015.979483
2019,구로구,16000,24.65,아파트,649.0872211
2019,구로구,155000,152.07,아파트,1019.267443
2019,강북구,59300,59.38,아파트,998.652745
2019,구로구,128000,84.78,아파트,1509.790045
2019,구로구,33000,44.64,아파트,739.2473118
2019,강남구,175000,59.95,아파트,2919.099249
2019,마포구,134000,59.98,아파트,2234.078026
2019,종로구,26500,59.01,아파트,449.0764277
2019,강남구,178500,109.51,아파트,1629.988129
2020,종로구,112700,84.86,아파트,1328.069762
2019,구로구,83000,84.98,아파트,976.7004001
2019,강남구,215000,50.38,아파트,4267.566495
2019,구로구,62700,102.6,아파트,611.1111111
2020,강북구,48000,59.96,아파트,800.5336891
2019,구로구,67000,84.98,아파트,788.4208049
2019,강남구,160000,77.75,아파트,2057.877814
2019,구로구,53500,84.98,아파트,629.5598964
2019,강남구,213000,84.44,아파트,2522.501184
2020,마포구,45000,70.49,아파트,638.3884239
2019,마포구,80000,54.72,아파트,1461.988304
2020,구로구,65000,59.73,아파트,1088.23037
2019,구로구,59600,84.38,아파트,706.3285139
2019,마포구,83800,59.78,아파트,1401.806624
2019,강남구,43500,43.17,아파트,1007.644197
2020,강남구,20000,17.13,아파트,1167.542323
2019,마포구,46500,50.81,아파트,915.1741783
2019,강남구,169500,146.75,아파트,1155.025554
2019,구로구,32200,44.64,아파트,721.3261649
2020,구로구,120000,84.78,아파트,1415.428167
2019,구로구,32900,44.64,아파트,737.0071685
2020,강남구,468000,212.45,아파트,2202.871264
2019,구로구,35600,36.88,아파트,965.2928416
2020,마포구,100000,104.77,아파트,954.4716999
2019,강남구,95000,33.18,아파트,2863.170585
2019,마포구,84800,84.94,아파트,998.3517777
2020,구로구,94000,84.79,아파트,1108.6213
2019,마포구,120500,59.99,아파트,2008.668111
2019,마포구,82000,59.43,아파트,1379.774525
2020,구로구,25000,59.28,아파트,421.7273954
2019,마포구,86000,84.84,아파트,1013.672796
2019,마포구,148000,85,아파트,1741.176471
2019,마포구,49500,60,아파트,825
2019,마포구,84000,82.14,아파트,1022.644266
2019,마포구,63000,76.14,아파트,827.4231678
2019,마포구,111000,83.85,아파트,1323.792487
2019,종로구,68500,59.92,아파트,1143.190921
2019,구로구,42900,41.3,아파트,1038.74092
2019,마포구,103500,128.26,아파트,806.9546234
2019,마포구,165000,142.03,아파트,1161.726396
2019,마포구,85000,79.83,아파트,1064.762621
2019,강남구,120000,84.84,아파트,1414.427157
2019,마포구,84400,59.4,아파트,1420.875421
2019,구로구,47000,72.33,아파트,649.7995299
2020,구로구,59000,84.99,아파트,694.1993176
2019,마포구,96000,99.56,아파트,964.2426677
2019,마포구,142000,84.69,아파트,1676.703271
2020,마포구,150000,122.87,아파트,1220.802474
2019,구로구,28000,76.41,아파트,366.4441827
2019,구로구,87000,84.95,아파트,1024.131842
2019,강북구,38000,59.88,아파트,634.6025384
2019,구로구,75000,59.6,아파트,1258.389262
2019,구로구,71000,59.6,아파트,1191.275168
2019,구로구,118000,148.3,아파트,795.6844235
2019,강남구,134000,84.52,아파트,1585.423568
2020,강남구,212000,74.4,아파트,2849.462366
2019,구로구,31500,84.97,아파트,370.7190773
2019,마포구,34000,29.11,아파트,1167.983511
2019,구로구,45000,71.52,아파트,629.1946309
2019,마포구,66800,57.83,아파트,1155.109805
2019,마포구,43800,59.69,아파트,733.7912548
2019,마포구,69700,58.71,아파트,1187.191279
2020,강남구,149000,122.07,아파트,1220.611125
2019,강남구,550000,175.05,아파트,3141.95944
2019,구로구,54000,59.94,아파트,900.9009009
2019,종로구,69700,65.78,아파트,1059.592581
2019,구로구,44000,59.98,아파트,733.5778593
2019,강남구,86000,53.67,아파트,1602.384945
2019,구로구,56000,84.92,아파트,659.4441828
2019,마포구,96500,84.66,아파트,1139.853532
2019,구로구,75500,84.82,아파트,890.1202547
2020,마포구,76500,84.89,아파트,901.1662151
2019,구로구,42500,84.96,아파트,500.2354049
2019,구로구,44500,84.56,아파트,526.2535478
2020,강남구,187000,104.43,아파트,1790.673178
2019,마포구,94500,72.19,아파트,1309.045574
2019,마포구,108000,84.85,아파트,1272.834414
2020,강북구,54500,84.91,아파트,641.8560829
2019,마포구,138000,84.82,아파트,1626.97477
2019,구로구,39900,59.73,아파트,668.0060271
2019,마포구,96700,59.98,아파트,1612.204068
2019,구로구,52500,114.48,아파트,458.5953878
2019,마포구,86500,59.4,아파트,1456.228956
2019,구로구,77000,84.87,아파트,907.2699423
2019,구로구,125000,125.36,아파트,997.1282706
2019,강남구,143000,91.96,아파트,1555.023923
2019,마포구,135000,84.98,아파트,1588.609084
2019,강남구,239000,101.97,아파트,2343.826616
2020,강북구,47500,84.93,아파트,559.2841163
2019,강남구,150000,145.6,아파트,1030.21978
2019,구로구,45000,84.99,아파트,529.4740558
2019,강남구,148000,59.82,아파트,2474.088933
2019,마포구,81500,79.97,아파트,1019.132175
2019,마포구,88000,79.97,아파트,1100.412655
2019,구로구,80000,84.82,아파트,943.1737798
2019,강남구,75000,70.06,아파트,1070.510991
2019,구로구,37300,84.21,아파트,442.9402684
2019,구로구,70000,84.88,아파트,824.6936852
2019,마포구,84000,84.6,아파트,992.9078014
2019,강남구,50000,63.03,아파트,793.2730446
2019,강북구,42200,59.98,아파트,703.567856
2019,강북구,44200,59.98,아파트,736.9123041
2019,강북구,41900,59.98,아파트,698.5661887
2019,강남구,32250,33.1,아파트,974.3202417
2019,강북구,47000,59.98,아파트,783.5945315
2020,강북구,43700,59.98,아파트,728.5761921
2019,구로구,49000,59.97,아파트,817.0752043
2019,마포구,78500,84.69,아파트,926.9099067
2019,강남구,43000,64.23,아파트,669.4690954
2019,구로구,67800,84.96,아파트,798.0225989
2019,마포구,72000,50.03,아파트,1439.136518
2019,마포구,94500,84.98,아파트,1112.026359
2019,마포구,61000,49.8,아파트,1224.899598
2019,강남구,96000,33.18,아파트,2893.309222
2019,강남구,215000,84.91,아파트,2532.092804
2020,마포구,77000,103.86,아파트,741.3826305
2019,구로구,53000,84.97,아파트,623.7495587
2019,강남구,260000,82.37,아파트,3156.489013
2019,구로구,40500,59.94,아파트,675.6756757
2019,강남구,181000,84.95,아파트,2130.665097
2020,구로구,52000,84.87,아파트,612.7017792
2019,마포구,98000,84.95,아파트,1153.619776
2019,구로구,48500,59.49,아파트,815.2630694
2019,마포구,149000,115.78,아파트,1286.923476
2020,강남구,163000,113.31,아파트,1438.531462
2019,마포구,81300,59.43,아파트,1367.995962
2020,마포구,73000,50.54,아파트,1444.400475
2020,마포구,70000,57.88,아파트,1209.398756
2019,마포구,158000,152.85,아파트,1033.693163
2019,종로구,86700,84.9,아파트,1021.201413
2019,마포구,69700,58.71,아파트,1187.191279
2019,마포구,139500,84.99,아파트,1641.369573
2019,마포구,99000,59.76,아파트,1656.626506
2019,마포구,130000,84.98,아파트,1529.771711
2019,강남구,149500,132.88,아파트,1125.075256
2019,마포구,89500,59.96,아파트,1492.661775
2020,마포구,112500,84.94,아파트,1324.464328
2019,마포구,105000,59.99,아파트,1750.291715
2019,강남구,116000,84.83,아파트,1367.440764
2020,구로구,60500,84.98,아파트,711.9322193
2019,강남구,224000,124.58,아파트,1798.041419
2019,마포구,113000,114.99,아파트,982.6941473
2019,강남구,125000,84.99,아파트,1470.761266
2019,강남구,147000,84.86,아파트,1732.264907
2019,구로구,56800,84.84,아파트,669.495521
2019,구로구,42950,64.39,아파트,667.0290418
2019,마포구,62700,84.26,아파트,744.1253264
2019,구로구,50000,84.99,아파트,588.3045064
2019,구로구,48400,56.04,아파트,863.668808
2019,마포구,83000,84.89,아파트,977.7358935
2019,강남구,220000,84.42,아파트,2606.017531
2019,강남구,123000,58.57,아파트,2100.051221
2020,구로구,37000,84.96,아파트,435.4990584
2019,강남구,104800,31.4,아파트,3337.579618
2019,구로구,52500,56.04,아파트,936.8308351
2020,강북구,36500,63.78,아파트,572.2797115
2019,종로구,27500,59.47,아파트,462.4180259
2020,구로구,58900,71.49,아파트,823.8914534
2019,구로구,68300,84.98,아파트,803.718522
2019,강남구,202500,170.32,아파트,1188.938469
2020,마포구,50000,84.92,아파트,588.7894489
2019,강남구,225000,84.99,아파트,2647.370279
2019,강남구,132000,84.46,아파트,1562.869998
2019,마포구,87000,84.99,아파트,1023.649841
2019,마포구,123500,114.93,아파트,1074.567128
2019,구로구,89500,84.91,아파트,1054.057237
2019,마포구,153000,84.39,아파트,1813.01102
2019,구로구,55000,84.92,아파트,647.6683938
2019,마포구,102300,84.77,아파트,1206.794857
2019,마포구,130000,59.97,아파트,2167.750542
2020,마포구,128000,114.93,아파트,1113.721396
2019,구로구,11600,14.86,아파트,780.6191117
2020,강북구,62500,114.88,아파트,544.045961
2019,마포구,85800,59.4,아파트,1444.444444
2019,강남구,325000,137.55,아파트,2362.777172
2019,강북구,54500,84.71,아파트,643.3715028
2019,마포구,106000,59.89,아파트,1769.911504
2019,종로구,135000,59.9,아파트,2253.75626
2019,강남구,35200,40.92,아파트,860.2150538
2019,구로구,40000,59.95,아파트,667.2226856
2019,마포구,107500,83.85,아파트,1282.051282
2019,마포구,93000,59.71,아파트,1557.528052
2019,마포구,106000,83.85,아파트,1264.162194
2019,마포구,94300,59.71,아파트,1579.29995
2019,마포구,107000,83.85,아파트,1276.088253
2019,구로구,40500,59.95,아파트,675.5629691
2019,마포구,104000,128.26,아파트,810.8529549
2019,구로구,57000,58.03,아파트,982.2505601
2019,마포구,81500,68.22,아파트,1194.664321
2019,구로구,69900,84.94,아파트,822.9338356
2019,구로구,52300,50.03,아파트,1045.372776
2019,강북구,72500,84.97,아파트,853.2423208
2020,강남구,290000,108.36,아파트,2676.264304
2019,마포구,70900,51.96,아파트,1364.511162
2019,마포구,88000,84.96,아파트,1035.781544
2019,마포구,99500,59.9,아파트,1661.101836
2019,마포구,74600,59.99,아파트,1243.54059
2019,마포구,110000,59.96,아파트,1834.556371
2019,구로구,73000,123.46,아파트,591.2846266
2020,강남구,35900,39.89,아파트,899.9749311
2019,마포구,89000,59.76,아파트,1489.290495
2019,강남구,245000,84.48,아파트,2900.094697
2020,마포구,65500,59.21,아파트,1106.232055
2020,강남구,269000,137.24,아파트,1960.06995
2019,구로구,70900,59.93,아파트,1183.046888
2019,구로구,68000,59.88,아파트,1135.604542
2019,구로구,65700,59.88,아파트,1097.194389
2019,구로구,85000,84.51,아파트,1005.79813
2019,구로구,84000,84.95,아파트,988.8169511
2019,구로구,68500,59.9,아파트,1143.572621
2019,구로구,69000,59.9,아파트,1151.919866
2019,구로구,70000,59.9,아파트,1168.614357
2019,구로구,70500,59.9,아파트,1176.961603
2019,구로구,69000,59.9,아파트,1151.919866
2019,구로구,67500,59.9,아파트,1126.87813
2019,마포구,158000,140.45,아파트,1124.9555
2019,강북구,49000,59.9,아파트,818.0300501
2019,구로구,81500,59.88,아파트,1361.055444
2019,구로구,85000,84.87,아파트,1001.531754
2019,구로구,72700,59.88,아파트,1214.094856
2019,강남구,122000,84.52,아파트,1443.445338
2020,구로구,70000,84.93,아파트,824.2081714
2019,강남구,188000,145.33,아파트,1293.607652
2019,강남구,39000,36.19,아파트,1077.645758
2019,강남구,210000,110.18,아파트,1905.972046
2019,강북구,59900,114.85,아파트,521.5498476
2019,구로구,50000,84.87,아파트,589.1363261
2019,구로구,82500,84.81,아파트,972.7626459
2019,마포구,31000,44.72,아파트,693.2021467
2020,강남구,267500,187.82,아파트,1424.235971
2019,강남구,169500,118.53,아파트,1430.017717
2019,마포구,73500,50.54,아파트,1454.293629
2019,구로구,39000,59.97,아파트,650.3251626
2019,강남구,262500,229.58,아파트,1143.392282
2019,강남구,78500,28.25,아파트,2778.761062
2020,마포구,73000,50.03,아파트,1459.124525
2019,구로구,29900,74.61,아파트,400.7505696
2020,강남구,199000,76.79,아파트,2591.483266
2019,구로구,49000,84.96,아파트,576.7419962
2019,강남구,180000,84.07,아파트,2141.072915
2019,강남구,149000,104.01,아파트,1432.554562
2020,강남구,115000,74.74,아파트,1538.66738
2019,마포구,86000,84.84,아파트,1013.672796
2020,강남구,150000,84.97,아파트,1765.32894
2019,마포구,93000,84.75,아파트,1097.345133
2019,강남구,230000,84.24,아파트,2730.294397
2019,강남구,190000,84.76,아파트,2241.623407
2019,강남구,151000,101.18,아파트,1492.3898
2019,마포구,102500,84.99,아파트,1206.024238
2019,마포구,78200,59.54,아파트,1313.402754
2019,강남구,105000,90.94,아파트,1154.607433
2019,구로구,154300,118.04,아파트,1307.184005
2019,강남구,125000,58.57,아파트,2134.198395
2019,강남구,89000,59.97,아파트,1484.075371
2019,강남구,168000,97.67,아파트,1720.077813
2019,강남구,230000,84.68,아파트,2716.1077
2020,강북구,44500,134.45,아파트,330.9780588
2019,구로구,29750,84.96,아파트,350.1647834
2019,마포구,77000,84.99,아파트,905.9889399
2019,강북구,25800,53,아파트,486.7924528
2019,강남구,139900,91.96,아파트,1521.313615
2019,마포구,69800,59.76,아파트,1168.005355
2019,구로구,82000,59.16,아파트,1386.07167
2019,구로구,32500,44.64,아파트,728.046595
2020,구로구,70000,114.47,아파트,611.5139338
2019,강남구,238000,100.5,아파트,2368.159204
2019,구로구,38800,51.84,아파트,748.4567901
2020,구로구,59100,58.03,아파트,1018.438739
2019,구로구,35000,44.78,아파트,781.5989281
2019,구로구,29000,59.89,아파트,484.221072
2019,강남구,340000,147.41,아파트,2306.492097
2020,강남구,265000,161,아파트,1645.962733
2019,강남구,240000,106.71,아파트,2249.086309
2019,강북구,40000,84.92,아파트,471.0315591
2019,구로구,38000,59.5,아파트,638.6554622
2020,종로구,151500,84.84,아파트,1785.714286
2019,구로구,81000,84.98,아파트,953.1654507
2020,강남구,192500,59.98,아파트,3209.403134
2019,마포구,85000,84.87,아파트,1001.531754
2020,마포구,179000,114.73,아파트,1560.184782
2019,마포구,64000,110.75,아파트,577.8781038
2019,마포구,116000,59.95,아파트,1934.945788
2019,마포구,102500,84.83,아파트,1208.298951
2019,구로구,39300,83.01,아파트,473.4369353
2019,마포구,129000,103.04,아파트,1251.940994
2019,구로구,41200,59.86,아파트,688.2726362
2019,구로구,40800,114.29,아파트,356.986613
2019,강남구,260000,209.97,아파트,1238.272134
2019,구로구,45000,41.3,아파트,1089.588378
2019,구로구,41900,59.98,아파트,698.5661887
2020,구로구,40800,41.3,아파트,987.8934625
2019,구로구,74000,84.87,아파트,871.9217627
2019,강북구,36400,49.94,아파트,728.8746496
2019,강북구,28000,44.89,아파트,623.746937
2020,강북구,61750,59.6,아파트,1036.073826
2019,마포구,132500,84.99,아파트,1559.006942
2020,강남구,186100,84.9,아파트,2191.990577
2019,마포구,31900,32.34,아파트,986.3945578
2020,구로구,29300,32.75,아파트,894.6564885
